year,time_period,iso_code3,nemomod_entc_frac_min_share_production_pp_coal,nemomod_entc_frac_min_share_production_pp_gas,nemomod_entc_frac_min_share_production_pp_geothermal,nemomod_entc_frac_min_share_production_pp_hydropower,nemomod_entc_frac_min_share_production_pp_nuclear,nemomod_entc_frac_min_share_production_pp_oil,nemomod_entc_frac_min_share_production_pp_solar,nemomod_entc_frac_min_share_production_pp_wind
2048,33,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2049,34,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2050,35,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2010,-5,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2011,-4,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2012,-3,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2013,-2,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2014,-1,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2015,0,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2016,1,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2017,2,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2018,3,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2019,4,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2020,5,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2021,6,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2022,7,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2023,8,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2024,9,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2025,10,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2026,11,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2027,12,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2028,13,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2029,14,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2030,15,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2031,16,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2032,17,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2033,18,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2034,19,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2035,20,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2036,21,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2037,22,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2038,23,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2039,24,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2040,25,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2041,26,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2042,27,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2043,28,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2044,29,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2045,30,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2046,31,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2047,32,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2048,33,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2049,34,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2050,35,SUR,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2010,-5,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2011,-4,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2012,-3,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2013,-2,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2014,-1,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2015,0,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2016,1,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2017,2,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2018,3,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2019,4,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2020,5,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2021,6,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2022,7,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2023,8,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2024,9,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2025,10,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2026,11,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2027,12,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2028,13,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2029,14,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2030,15,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2031,16,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2032,17,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2033,18,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2034,19,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2035,20,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2036,21,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2037,22,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2038,23,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2039,24,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2040,25,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2041,26,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2042,27,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2043,28,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2044,29,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2045,30,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2046,31,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2047,32,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2048,33,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2049,34,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2050,35,TTO,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2010,-5,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2011,-4,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2012,-3,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2013,-2,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2014,-1,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2015,0,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2016,1,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2017,2,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2018,3,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2019,4,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2020,5,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2021,6,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2022,7,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2023,8,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2024,9,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2025,10,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2026,11,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2027,12,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2028,13,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2029,14,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2030,15,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2031,16,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2032,17,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2033,18,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2034,19,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2035,20,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2036,21,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2037,22,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2038,23,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2039,24,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2040,25,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2041,26,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2042,27,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2043,28,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2044,29,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2045,30,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2046,31,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2047,32,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2048,33,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2049,34,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2050,35,URY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2010,-5,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2011,-4,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2012,-3,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2013,-2,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2014,-1,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2015,0,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2016,1,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2017,2,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2018,3,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2019,4,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2020,5,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2021,6,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2022,7,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2023,8,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2024,9,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2025,10,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2026,11,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2027,12,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2028,13,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2029,14,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2030,15,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2031,16,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2032,17,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2033,18,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2034,19,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2035,20,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2036,21,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2037,22,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2038,23,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2039,24,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2040,25,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2041,26,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2042,27,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2043,28,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2044,29,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2045,30,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2046,31,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2047,32,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2048,33,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2049,34,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2050,35,VEN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
