year,country,nemomod_entc_residual_capacity_pp_biomass_gw,nemomod_entc_residual_capacity_pp_coal_gw,nemomod_entc_residual_capacity_pp_gas_gw,nemomod_entc_residual_capacity_pp_geothermal_gw,nemomod_entc_residual_capacity_pp_hydropower_gw,nemomod_entc_residual_capacity_pp_nuclear_gw,nemomod_entc_residual_capacity_pp_oil_gw,nemomod_entc_residual_capacity_pp_solar_gw,nemomod_entc_residual_capacity_pp_waste_incineration_gw,nemomod_entc_residual_capacity_pp_wind_gw
2036,nicaragua,0.0,0.0,0.0,0.159,0.1044,0.0,0.3556,0.0126,0.1158,0.0
2037,nicaragua,0.0,0.0,0.0,0.159,0.1044,0.0,0.3556,0.0126,0.1158,0.0
2038,nicaragua,0.0,0.0,0.0,0.077,0.1044,0.0,0.3556,0.0126,0.0565,0.0
2039,nicaragua,0.0,0.0,0.0,0.077,0.1044,0.0,0.3556,0.0126,0.0565,0.0
2040,nicaragua,0.0,0.0,0.0,0.077,0.1044,0.0,0.3556,0.0126,0.0,0.0
2041,nicaragua,0.0,0.0,0.0,0.077,0.1044,0.0,0.3556,0.0,0.0,0.0
2042,nicaragua,0.0,0.0,0.0,0.077,0.1044,0.0,0.3556,0.0,0.0,0.0
2043,nicaragua,0.0,0.0,0.0,0.077,0.1044,0.0,0.3352,0.0,0.0,0.0
2044,nicaragua,0.0,0.0,0.0,0.077,0.1044,0.0,0.2778,0.0,0.0,0.0
2045,nicaragua,0.0,0.0,0.0,0.077,0.1044,0.0,0.2778,0.0,0.0,0.0
2046,nicaragua,0.0,0.0,0.0,0.077,0.1044,0.0,0.2778,0.0,0.0,0.0
2047,nicaragua,0.0,0.0,0.0,0.077,0.1044,0.0,0.2778,0.0,0.0,0.0
2048,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.2778,0.0,0.0,0.0
2049,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.2166,0.0,0.0,0.0
2050,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.2166,0.0,0.0,0.0
2051,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.2166,0.0,0.0,0.0
2052,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.2166,0.0,0.0,0.0
2053,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.16219999999999998,0.0,0.0,0.0
2054,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.135,0.0,0.0,0.0
2055,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.135,0.0,0.0,0.0
1976,panama,0.0,0.12,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0
1977,panama,0.0,0.12,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0
1978,panama,0.0,0.12,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0
1979,panama,0.0,0.12,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0
1980,panama,0.0,0.12,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0
1981,panama,0.0,0.12,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0
1982,panama,0.0,0.12,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0
1983,panama,0.0,0.12,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0
1984,panama,0.0,0.12,0.16,0.0,0.0225,0.0,0.0,0.0,0.0,0.0
1985,panama,0.0,0.12,0.16,0.0,0.0225,0.0,0.0,0.0,0.0,0.0
1986,panama,0.0,0.12,0.16,0.0,0.0225,0.0,0.0,0.0,0.0,0.0
1987,panama,0.0,0.12,0.16,0.0,0.0225,0.0,0.0,0.0,0.0,0.0
1988,panama,0.0,0.12,0.16,0.0,0.0697,0.0,0.0,0.0,0.0,0.0
1989,panama,0.0,0.12,0.16,0.0,0.1245,0.0,0.0,0.0,0.0,0.0
1990,panama,0.0,0.12,0.16,0.0,0.1245,0.0,0.0,0.0,0.0,0.0
1991,panama,0.0,0.12,0.16,0.0,0.1245,0.0,0.0,0.0,0.0,0.0
1992,panama,0.0,0.12,0.16,0.0,0.3469,0.0,0.0,0.0,0.0,0.0
1993,panama,0.0,0.12,0.16,0.0,0.3469,0.0,0.0,0.0,0.0,0.0
1994,panama,0.0,0.12,0.16,0.0,0.3469,0.0,0.0,0.0,0.0,0.0
1995,panama,0.0,0.12,0.16,0.0,0.3469,0.0,0.0,0.0,0.0,0.0
1996,panama,0.0,0.12,0.16,0.0,0.3469,0.0,0.054,0.0,0.0,0.0
1997,panama,0.0,0.12,0.16,0.0,0.3469,0.0,0.054,0.0,0.0,0.0
1998,panama,0.0,0.12,0.16,0.0,0.3469,0.0,0.10740000000000001,0.0,0.0,0.0
1999,panama,0.0,0.12,0.16,0.0,0.3469,0.0,0.10740000000000001,0.0,0.0,0.0
2000,panama,0.0,0.12,0.16,0.0,0.3469,0.0,0.10740000000000001,0.0,0.0,0.0
2001,panama,0.0,0.12,0.16,0.0,0.3469,0.0,0.10740000000000001,0.0,0.0,0.0
2002,panama,0.0,0.12,0.16,0.0,0.3469,0.0,0.10740000000000001,0.0,0.0,0.0
2003,panama,0.0,0.12,0.16,0.0,0.3469,0.0,0.10740000000000001,0.0,0.0,0.0
2004,panama,0.0,0.12,0.16,0.0,0.3469,0.0,0.10740000000000001,0.0,0.0,0.0
2005,panama,0.0,0.12,0.16,0.0,0.3469,0.0,0.10740000000000001,0.0,0.0,0.0
2006,panama,0.0,0.12,0.16,0.0,0.3469,0.0,0.10740000000000001,0.0,0.0,0.0
2007,panama,0.0,0.12,0.16,0.0,0.3469,0.0,0.10740000000000001,0.0,0.0,0.0
2008,panama,0.0,0.12,0.16,0.0,0.3469,0.0,0.10740000000000001,0.0,0.0,0.0
2009,panama,0.0,0.12,0.0,0.0,0.3469,0.0,0.10740000000000001,0.0,0.0,0.0
2010,panama,0.0,0.12,0.0,0.0,0.6069,0.0,0.16640000000000002,0.0099,0.0,0.0
2011,panama,0.0,0.12,0.0,0.0,0.6069,0.0,0.16640000000000002,0.0099,0.0,0.0
2012,panama,0.0,0.12,0.0,0.0,0.6069,0.0,0.16640000000000002,0.0099,0.0,0.0
2013,panama,0.0,0.12,0.0,0.0,0.6069,0.0,0.16640000000000002,0.019899999999999998,0.0,0.0
2014,panama,0.0,0.12,0.0,0.0,0.7269,0.0,0.16640000000000002,0.019899999999999998,0.0,0.0
2015,panama,0.0,0.12,0.0,0.0,0.7269,0.0,0.16640000000000002,0.027899999999999998,0.0,0.0
2016,panama,0.0,0.12,0.0,0.0,0.7269,0.0,0.16640000000000002,0.027899999999999998,0.0,0.0
2017,panama,0.0,0.12,0.0,0.0,0.7269,0.0,0.16640000000000002,0.027899999999999998,0.0,0.0
2018,panama,0.0,0.12,0.0,0.0,1.0629000000000002,0.0,0.26239999999999997,0.027899999999999998,0.0,0.0
2019,panama,0.0,0.12,0.0,0.0,1.0629000000000002,0.0,0.26239999999999997,0.027899999999999998,0.0,0.0
2020,panama,0.0,0.12,0.0,0.0,1.0629000000000002,0.0,0.26239999999999997,0.027899999999999998,0.0,0.0
2021,panama,0.0,0.12,0.0,0.0,1.0629000000000002,0.0,0.26239999999999997,0.027899999999999998,0.0,0.0
2022,panama,0.0,0.12,0.0,0.0,1.0629000000000002,0.0,0.26239999999999997,0.027899999999999998,0.0,0.0
2023,panama,0.0,0.12,0.0,0.0,1.0629000000000002,0.0,0.26239999999999997,0.027899999999999998,0.0,0.0
2024,panama,0.0,0.12,0.0,0.0,1.0629000000000002,0.0,0.26239999999999997,0.027899999999999998,0.0,0.0
2025,panama,0.0,0.12,0.0,0.0,1.0629000000000002,0.0,0.26239999999999997,0.027899999999999998,0.0,0.0
2026,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.26239999999999997,0.027899999999999998,0.0,0.0
2027,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.26239999999999997,0.027899999999999998,0.0,0.0
2028,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.26239999999999997,0.027899999999999998,0.0,0.0
2029,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.26239999999999997,0.027899999999999998,0.0,0.0
2030,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.26239999999999997,0.027899999999999998,0.0,0.0
2031,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.26239999999999997,0.027899999999999998,0.0,0.0
2032,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.26239999999999997,0.027899999999999998,0.0,0.0
2033,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.26239999999999997,0.027899999999999998,0.0,0.0
2034,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.26239999999999997,0.027899999999999998,0.0,0.0
2035,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.26239999999999997,0.027899999999999998,0.0,0.0
2036,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.2084,0.027899999999999998,0.0,0.0
2037,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.2084,0.027899999999999998,0.0,0.0
2038,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.155,0.027899999999999998,0.0,0.0
2039,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.155,0.027899999999999998,0.0,0.0
2040,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.155,0.018000000000000002,0.0,0.0
2041,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.155,0.018000000000000002,0.0,0.0
2042,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.155,0.018000000000000002,0.0,0.0
2043,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.155,0.008,0.0,0.0
2044,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.155,0.008,0.0,0.0
2045,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.155,0.0,0.0,0.0
2046,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.155,0.0,0.0,0.0
2047,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.155,0.0,0.0,0.0
2048,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.155,0.0,0.0,0.0
2049,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.155,0.0,0.0,0.0
2050,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.096,0.0,0.0,0.0
2051,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.096,0.0,0.0,0.0
2052,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.096,0.0,0.0,0.0
2053,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.096,0.0,0.0,0.0
2054,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.096,0.0,0.0,0.0
2055,panama,0.0,0.0,0.0,0.0,1.0629000000000002,0.0,0.096,0.0,0.0,0.0
1981,paraguay,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
1982,paraguay,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
1983,paraguay,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
1984,paraguay,0.0,0.0,0.0,0.0,7.21,0.0,0.0,0.0,0.0,0.0
1985,paraguay,0.0,0.0,0.0,0.0,7.21,0.0,0.0,0.0,0.0,0.0
1986,paraguay,0.0,0.0,0.0,0.0,7.21,0.0,0.0,0.0,0.0,0.0
1987,paraguay,0.0,0.0,0.0,0.0,7.21,0.0,0.0,0.0,0.0,0.0
1988,paraguay,0.0,0.0,0.0,0.0,7.21,0.0,0.0,0.0,0.0,0.0
1989,paraguay,0.0,0.0,0.0,0.0,7.21,0.0,0.0,0.0,0.0,0.0
1990,paraguay,0.0,0.0,0.0,0.0,7.21,0.0,0.0,0.0,0.0,0.0
1991,paraguay,0.0,0.0,0.0,0.0,7.21,0.0,0.0,0.0,0.0,0.0
1992,paraguay,0.0,0.0,0.0,0.0,7.21,0.0,0.0,0.0,0.0,0.0
1993,paraguay,0.0,0.0,0.0,0.0,7.21,0.0,0.0,0.0,0.0,0.0
1994,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
1995,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
1996,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
1997,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
1998,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
1999,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2000,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2001,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2002,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2003,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2004,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2005,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2006,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2007,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2008,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2009,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2010,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2011,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2012,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2013,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2014,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2015,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2016,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2017,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2018,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2019,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2020,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2021,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2022,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2023,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2024,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2025,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2026,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2027,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2028,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2029,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2030,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2031,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2032,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2033,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2034,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2035,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2036,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2037,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2038,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2039,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2040,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2041,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2042,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2043,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2044,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2045,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2046,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2047,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2048,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2049,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2050,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2051,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2052,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2053,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2054,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
2055,paraguay,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
1958,peru,0.0,0.0,0.0,0.0,0.247,0.0,0.0,0.0,0.0,0.0
1959,peru,0.0,0.0,0.0,0.0,0.247,0.0,0.0,0.0,0.0,0.0
1960,peru,0.0,0.0,0.0,0.0,0.247,0.0,0.0,0.0,0.0,0.0
1961,peru,0.0,0.0,0.0,0.0,0.247,0.0,0.0,0.0,0.0,0.0
1962,peru,0.0,0.0,0.0,0.0,0.247,0.0,0.0,0.0,0.0,0.0
1963,peru,0.0,0.0,0.0,0.0,0.247,0.0,0.0,0.0,0.0,0.0
1964,peru,0.0,0.0,0.0,0.0,0.436,0.0,0.0,0.0,0.0,0.0
1965,peru,0.0,0.0,0.0,0.0,0.436,0.0,0.0,0.0,0.0,0.0
1966,peru,0.0,0.0,0.0,0.0,0.436,0.0,0.0,0.0,0.0,0.0
1967,peru,0.0,0.0,0.0,0.0,0.436,0.0,0.0,0.0,0.0,0.0
1968,peru,0.0,0.0,0.0,0.0,0.436,0.0,0.0,0.0,0.0,0.0
1969,peru,0.0,0.0,0.0,0.0,0.436,0.0,0.0,0.0,0.0,0.0
1970,peru,0.0,0.0,0.0,0.0,0.436,0.0,0.0,0.0,0.0,0.0
1971,peru,0.0,0.0,0.0,0.0,0.436,0.0,0.0,0.0,0.0,0.0
1972,peru,0.0,0.0,0.0,0.0,0.436,0.0,0.0,0.0,0.0,0.0
1973,peru,0.0,0.0,0.0,0.0,0.646,0.0,0.0,0.0,0.0,0.0
1974,peru,0.0,0.0,0.0,0.0,0.646,0.0,0.0,0.0,0.0,0.0
1975,peru,0.0,0.0,0.0,0.0,0.6724,0.0,0.0,0.0,0.0,0.0
1976,peru,0.0,0.0,0.0,0.0,0.6724,0.0,0.0,0.0,0.0,0.0
1977,peru,0.0,0.0,0.9522999999999999,0.0,0.6724,0.0,0.0,0.0,0.0,0.0
1978,peru,0.0,0.0,0.9522999999999999,0.0,1.4704000000000002,0.0,0.0,0.0,0.0,0.0
1979,peru,0.0,0.0,0.9522999999999999,0.0,1.4704000000000002,0.0,0.0,0.0,0.0,0.0
1980,peru,0.0,0.0,1.1553,0.0,1.4704000000000002,0.0,0.0,0.0,0.0,0.0
1981,peru,0.0,0.0,1.1553,0.0,1.4704000000000002,0.0,0.0,0.0,0.0,0.0
1982,peru,0.0,0.0,1.1553,0.0,1.6004,0.0,0.0,0.0,0.0,0.0
1983,peru,0.0,0.0,1.1553,0.0,1.6004,0.0,0.0,0.0,0.0,0.0
1984,peru,0.0,0.0,1.1553,0.0,1.6004,0.0,0.0,0.0,0.0,0.0
1985,peru,0.0,0.0,1.1553,0.0,1.7204000000000002,0.0,0.0,0.0,0.0,0.0
1986,peru,0.0,0.0,1.1553,0.0,1.7204000000000002,0.0,0.0,0.0,0.0,0.0
1987,peru,0.0,0.0,1.1553,0.0,1.7204000000000002,0.0,0.0,0.0,0.0,0.0
1988,peru,0.0,0.0,1.1553,0.0,1.7204000000000002,0.0,0.0,0.0,0.0,0.0
1989,peru,0.0,0.0,1.1553,0.0,1.8654000000000002,0.0,0.0,0.0,0.0,0.0
1990,peru,0.0,0.0,1.1553,0.0,1.8654000000000002,0.0,0.0,0.0,0.0,0.0
1991,peru,0.0,0.0,1.1553,0.0,1.8654000000000002,0.0,0.0,0.0,0.0,0.0
1992,peru,0.0,0.0,1.1553,0.0,1.8654000000000002,0.0,0.0,0.0,0.0,0.0
1993,peru,0.0,0.0,1.1553,0.0,1.8654000000000002,0.0,0.0,0.0,0.0,0.0
1994,peru,0.0,0.0,1.6463,0.0,1.8654000000000002,0.0,0.0,0.0,0.0,0.0
1995,peru,0.0,0.0,1.6463,0.0,1.8654000000000002,0.0,0.0,0.0,0.0,0.0
1996,peru,0.0,0.0,1.6463,0.0,1.8654000000000002,0.0,0.0,0.0,0.0,0.0
1997,peru,0.0,0.0,2.3804000000000003,0.0,1.8654000000000002,0.0,0.0,0.0,0.0,0.0
1998,peru,0.0,0.0,2.3804000000000003,0.0,1.8654000000000002,0.0,0.0,0.0,0.0,0.0
1999,peru,0.0,0.0,2.3804000000000003,0.0,1.9794,0.0,0.0,0.0,0.0,0.0
2000,peru,0.0,0.132,2.3804000000000003,0.0,2.1224000000000003,0.0,0.0,0.0,0.0,0.0
2001,peru,0.0,0.132,2.9044000000000003,0.0,2.1224000000000003,0.0,0.0,0.0,0.0,0.0
2002,peru,0.0,0.132,2.0871,0.0,2.1424000000000003,0.0,0.0,0.0,0.0,0.0
2003,peru,0.0,0.132,2.0871,0.0,2.1424000000000003,0.0,0.0,0.0,0.0,0.0
2004,peru,0.0,0.132,2.0871,0.0,2.1424000000000003,0.0,0.0,0.0,0.0,0.0
2005,peru,0.0,0.132,1.8840999999999999,0.0,2.1424000000000003,0.0,0.0,0.0,0.0,0.0
2006,peru,0.0,0.132,1.8840999999999999,0.0,2.1424000000000003,0.0,0.0,0.0,0.0,0.0
2007,peru,0.0,0.132,1.8840999999999999,0.0,2.1424000000000003,0.0,0.0,0.0,0.0,0.0
2008,peru,0.0,0.132,1.8840999999999999,0.0,2.1424000000000003,0.0,0.0,0.0,0.0,0.0
2009,peru,0.0,0.132,1.8840999999999999,0.0,2.1424000000000003,0.0,0.0,0.0,0.0,0.0
2010,peru,0.0,0.132,1.9590999999999998,0.0,2.3624,0.0,0.0,0.0,0.0,0.0
2011,peru,0.0,0.132,1.9590999999999998,0.0,2.3624,0.0,0.0,0.02,0.0,0.032
2012,peru,0.0,0.132,1.9590999999999998,0.0,2.3624,0.0,0.0,0.04,0.0,0.032
2013,peru,0.0,0.132,2.5281,0.0,2.3624,0.0,0.0,0.056,0.0,0.032
2014,peru,0.0,0.132,2.5281,0.0,2.3624,0.0,0.0,0.076,0.0,0.062
2015,peru,0.0,0.132,2.5281,0.0,2.3624,0.0,0.0,0.2405,0.0,0.062
2016,peru,0.0,0.132,2.5281,0.0,2.3624,0.0,0.0,0.2405,0.0,0.062
2017,peru,0.0,0.132,2.5281,0.0,2.3624,0.0,0.0,0.2405,0.0,0.062
2018,peru,0.0,0.132,3.1069,0.0,2.7354000000000003,0.0,0.0,0.2405,0.0,0.062
2019,peru,0.0,0.132,2.6159000000000003,0.0,2.7354000000000003,0.0,0.0,0.2405,0.0,0.062
2020,peru,0.0,0.132,2.6159000000000003,0.0,2.7354000000000003,0.0,0.0,0.2405,0.0,0.062
2021,peru,0.0,0.132,2.6159000000000003,0.0,2.7354000000000003,0.0,0.0,0.2405,0.0,0.062
2022,peru,0.0,0.132,1.8818,0.0,2.7354000000000003,0.0,0.0,0.2405,0.0,0.062
2023,peru,0.0,0.132,1.8818,0.0,2.7354000000000003,0.0,0.0,0.2405,0.0,0.062
2024,peru,0.0,0.132,1.8818,0.0,2.7354000000000003,0.0,0.0,0.2405,0.0,0.062
2025,peru,0.0,0.132,1.8818,0.0,2.7354000000000003,0.0,0.0,0.2405,0.0,0.062
2026,peru,0.0,0.132,1.3578,0.0,2.7354000000000003,0.0,0.0,0.2405,0.0,0.062
2027,peru,0.0,0.132,1.2227999999999999,0.0,2.7354000000000003,0.0,0.0,0.2405,0.0,0.062
2028,peru,0.0,0.132,1.2227999999999999,0.0,2.7354000000000003,0.0,0.0,0.2405,0.0,0.062
2029,peru,0.0,0.132,1.2227999999999999,0.0,2.7354000000000003,0.0,0.0,0.2405,0.0,0.062
2030,peru,0.0,0.132,1.2227999999999999,0.0,2.7354000000000003,0.0,0.0,0.2405,0.0,0.062
2031,peru,0.0,0.132,1.2227999999999999,0.0,2.7354000000000003,0.0,0.0,0.2405,0.0,0.03
2032,peru,0.0,0.132,1.2227999999999999,0.0,2.7354000000000003,0.0,0.0,0.2405,0.0,0.03
2033,peru,0.0,0.132,1.2227999999999999,0.0,2.7354000000000003,0.0,0.0,0.2405,0.0,0.03
2034,peru,0.0,0.132,1.2227999999999999,0.0,2.7354000000000003,0.0,0.0,0.2405,0.0,0.0
2035,peru,0.0,0.132,1.1478,0.0,2.7354000000000003,0.0,0.0,0.2405,0.0,0.0
2036,peru,0.0,0.132,1.1478,0.0,2.7354000000000003,0.0,0.0,0.2405,0.0,0.0
2037,peru,0.0,0.132,1.1478,0.0,2.7354000000000003,0.0,0.0,0.2405,0.0,0.0
2038,peru,0.0,0.132,0.5788,0.0,2.7354000000000003,0.0,0.0,0.2405,0.0,0.0
2039,peru,0.0,0.132,0.5788,0.0,2.7354000000000003,0.0,0.0,0.2405,0.0,0.0
2040,peru,0.0,0.132,0.5788,0.0,2.7354000000000003,0.0,0.0,0.2405,0.0,0.0
2041,peru,0.0,0.132,0.5788,0.0,2.7354000000000003,0.0,0.0,0.2205,0.0,0.0
2042,peru,0.0,0.132,0.5788,0.0,2.7354000000000003,0.0,0.0,0.2005,0.0,0.0
2043,peru,0.0,0.132,0.0,0.0,2.7354000000000003,0.0,0.0,0.1845,0.0,0.0
2044,peru,0.0,0.132,0.0,0.0,2.7354000000000003,0.0,0.0,0.1645,0.0,0.0
2045,peru,0.0,0.132,0.0,0.0,2.7354000000000003,0.0,0.0,0.0,0.0,0.0
2046,peru,0.0,0.132,0.0,0.0,2.7354000000000003,0.0,0.0,0.0,0.0,0.0
2047,peru,0.0,0.132,0.0,0.0,2.7354000000000003,0.0,0.0,0.0,0.0,0.0
2048,peru,0.0,0.132,0.0,0.0,2.7354000000000003,0.0,0.0,0.0,0.0,0.0
2049,peru,0.0,0.132,0.0,0.0,2.7354000000000003,0.0,0.0,0.0,0.0,0.0
2050,peru,0.0,0.0,0.0,0.0,2.7354000000000003,0.0,0.0,0.0,0.0,0.0
2051,peru,0.0,0.0,0.0,0.0,2.7354000000000003,0.0,0.0,0.0,0.0,0.0
