year,iso_code3,prodinit_ippu_cement_tonne,prodinit_ippu_chemicals_tonne,prodinit_ippu_electronics_tonne,prodinit_ippu_glass_tonne,prodinit_ippu_lime_and_carbonite_tonne,prodinit_ippu_metals_tonne,prodinit_ippu_mining_tonne,prodinit_ippu_paper_tonne,prodinit_ippu_plastic_tonne,prodinit_ippu_rubber_and_leather_tonne,prodinit_ippu_textiles_tonne
2011,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2012,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2013,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2014,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2015,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2016,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2017,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2018,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2019,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2020,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2021,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2022,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2023,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2024,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2025,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2026,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2027,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2028,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2029,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2030,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2031,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2032,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2033,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2034,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2035,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2036,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2037,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2038,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2039,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2040,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2041,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2042,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2043,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2044,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2045,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2046,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2047,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2048,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2049,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2050,SWE,23067237.3,2029444.17582139,2782770.97602325,247297.575109342,6452297.88778572,13904405.3095125,83713535.9182655,10063997.3309357,2041047.27311842,67686.0841844648,401731.531924662
2010,SWZ,1271608.059,83342.5587205987,8350.8468133525,1596.14767628323,35531.4440283086,49152.6409049659,201546.039153582,48168.2113816755,13424.7191441384,512.272728181418,8201.03322498936
2011,SWZ,1271608.059,83342.5587205987,8350.8468133525,1596.14767628323,35531.4440283086,49152.6409049659,201546.039153582,48168.2113816755,13424.7191441384,512.272728181418,8201.03322498936
2012,SWZ,1271608.059,83342.5587205987,8350.8468133525,1596.14767628323,35531.4440283086,49152.6409049659,201546.039153582,48168.2113816755,13424.7191441384,512.272728181418,8201.03322498936
